SettlementPoint,Month,Day,Time,NormalAvgPrice
HB_NORTH,1,19,17,0.8784331639353623
HB_NORTH,1,19,18,1.3934791297892994
HB_NORTH,1,19,19,1.574715925312625
HB_NORTH,1,19,20,1.2666019528350367
HB_NORTH,1,19,21,1.1702164106663622
HB_NORTH,1,19,22,1.0851367555530178
HB_NORTH,1,19,23,0.9959458687831896
HB_NORTH,1,19,24,0.8593616170844516
HB_NORTH,1,20,1,0.7997048056475341
HB_NORTH,1,20,2,0.7489003039336591
HB_NORTH,1,20,3,0.7156909392812406
HB_NORTH,1,20,4,0.7357330821591914
HB_NORTH,1,20,5,0.8365264169814435
HB_NORTH,1,20,6,0.957944515114145
HB_NORTH,1,20,7,1.450957925094433
HB_NORTH,1,20,8,1.4452482448559472
HB_NORTH,1,20,9,1.474612314653875
HB_NORTH,1,20,10,1.2971461309148113
HB_NORTH,1,20,11,1.1461309148111825
HB_NORTH,1,20,12,1.1160677004942565
HB_NORTH,1,20,13,1.0083994445685212
HB_NORTH,1,20,14,0.9630715749201326
HB_NORTH,1,20,15,0.9162288921472476
HB_NORTH,1,20,16,0.8803394735053358
HB_NORTH,1,20,17,0.8621617160113807
HB_NORTH,1,20,18,1.161395570142645
HB_NORTH,1,20,19,1.162677335094142
HB_NORTH,1,20,20,0.9996601380810426
HB_NORTH,1,20,21,0.9416311430041853
HB_NORTH,1,20,22,0.8775428954293428
HB_NORTH,1,20,23,0.7776817532990882
HB_NORTH,1,20,24,0.7245467698552188
HB_NORTH,1,21,1,0.8148633277032848
HB_NORTH,1,21,2,0.745096687463376
HB_NORTH,1,21,3,0.6714694426252111
HB_NORTH,1,21,4,0.6994588259625659
HB_NORTH,1,21,5,0.7732239495363827
HB_NORTH,1,21,6,0.8963496604736135
HB_NORTH,1,21,7,1.3622419082417012
HB_NORTH,1,21,8,1.2096101478749437
HB_NORTH,1,21,9,1.1192995760228879
HB_NORTH,1,21,10,1.1030298852159526
HB_NORTH,1,21,11,1.0837268622246732
HB_NORTH,1,21,12,1.0659405053255662
HB_NORTH,1,21,13,0.9859708386474094
HB_NORTH,1,21,14,0.9818344765778496
HB_NORTH,1,21,15,0.9466753989865913
HB_NORTH,1,21,16,0.9349557064561718
HB_NORTH,1,21,17,0.9636344834717865
HB_NORTH,1,21,18,1.274551032367033
HB_NORTH,1,21,19,1.34693736858433
HB_NORTH,1,21,20,1.1430147185550308
HB_NORTH,1,21,21,1.070490503602082
HB_NORTH,1,21,22,1.0231980972734478
HB_NORTH,1,21,23,0.9226844989831443
HB_NORTH,1,21,24,0.8617420978249629
HB_NORTH,1,22,1,0.6339902139881234
HB_NORTH,1,22,2,0.558489589296114
HB_NORTH,1,22,3,0.5409285262743966
HB_NORTH,1,22,4,0.5694801865614065
HB_NORTH,1,22,5,0.6402022907032888
HB_NORTH,1,22,6,0.7332639784170156
HB_NORTH,1,22,7,1.356621984181106
HB_NORTH,1,22,8,1.2422958800193133
HB_NORTH,1,22,9,1.1265362196924824
HB_NORTH,1,22,10,1.119607364894798
HB_NORTH,1,22,11,1.0199752114246463
HB_NORTH,1,22,12,0.9693228935932982
HB_NORTH,1,22,13,0.9429215675538456
HB_NORTH,1,22,14,0.9111444058954997
HB_NORTH,1,22,15,0.8995564935614413
HB_NORTH,1,22,16,0.912577962060538
HB_NORTH,1,22,17,0.9687255785245323
HB_NORTH,1,22,18,1.4526702472386621
HB_NORTH,1,22,19,1.743562685727654
HB_NORTH,1,22,20,1.3111065759411447
HB_NORTH,1,22,21,1.212071737539759
HB_NORTH,1,22,22,1.1300006470913246
HB_NORTH,1,22,23,1.0263067511535648
HB_NORTH,1,22,24,0.9786410086660462
HB_NORTH,1,23,1,0.80468696309532
HB_NORTH,1,23,2,0.7877809085286235
HB_NORTH,1,23,3,0.7905642223902137
HB_NORTH,1,23,4,0.812109133392894
HB_NORTH,1,23,5,0.8991134629922343
HB_NORTH,1,23,6,0.9829221359356746
HB_NORTH,1,23,7,1.5889629578723112
HB_NORTH,1,23,8,1.5236066249742284
HB_NORTH,1,23,9,1.3091883719332005
HB_NORTH,1,23,10,1.1261081712597074
HB_NORTH,1,23,11,1.0340526424300736
HB_NORTH,1,23,12,0.9329255721256272
HB_NORTH,1,23,13,0.8970517490206861
HB_NORTH,1,23,14,0.822211531853481
HB_NORTH,1,23,15,0.7959246787162396
HB_NORTH,1,23,16,0.7910796508831008
HB_NORTH,1,23,17,0.809635076627036
HB_NORTH,1,23,18,1.171981307126658
HB_NORTH,1,23,19,1.3984605869012439
HB_NORTH,1,23,20,1.0933269191120887
HB_NORTH,1,23,21,1.0295168716926673
HB_NORTH,1,23,22,0.9399353996288916
HB_NORTH,1,23,23,0.8498384990722287
HB_NORTH,1,23,24,0.8090165624355715
HB_NORTH,1,24,1,0.7269291399316419
HB_NORTH,1,24,2,0.6960378331734454
HB_NORTH,1,24,3,0.7000872554076659
HB_NORTH,1,24,4,0.7108471487728804
HB_NORTH,1,24,5,0.7807286067577144
HB_NORTH,1,24,6,1.0416270964196357
HB_NORTH,1,24,7,2.0760809305957952
HB_NORTH,1,24,8,1.6576020671336358
HB_NORTH,1,24,9,1.221537141397147
HB_NORTH,1,24,10,1.1130126255200374
HB_NORTH,1,24,11,0.9933811229433515
HB_NORTH,1,24,12,0.9405072383422435
HB_NORTH,1,24,13,0.8846252115100006
HB_NORTH,1,24,14,0.8533868114174424
HB_NORTH,1,24,15,0.8022483934881434
HB_NORTH,1,24,16,0.7898687312292406
HB_NORTH,1,24,17,0.8405443580460572
HB_NORTH,1,24,18,1.1964307235449798
HB_NORTH,1,24,19,1.278576146010596
HB_NORTH,1,24,20,1.0000915940743453
HB_NORTH,1,24,21,0.9816956473531724
HB_NORTH,1,24,22,0.9783404117876753
HB_NORTH,1,24,23,0.899318829331315
HB_NORTH,1,24,24,0.8364949358118368
HB_NORTH,1,25,1,0.7037022308824115
HB_NORTH,1,25,2,0.7025357564189234
HB_NORTH,1,25,3,0.7344547394652776
HB_NORTH,1,25,4,0.8040190347423815
HB_NORTH,1,25,5,0.8204557203642583
HB_NORTH,1,25,6,0.9285136729364669
HB_NORTH,1,25,7,1.7311541469492717
HB_NORTH,1,25,8,1.4902241486724725
HB_NORTH,1,25,9,1.1785633806550815
HB_NORTH,1,25,10,1.1006216778674727
HB_NORTH,1,25,11,1.000410917140547
HB_NORTH,1,25,12,0.9408146763696134
HB_NORTH,1,25,13,0.8963826036240241
HB_NORTH,1,25,14,0.8561922562002096
HB_NORTH,1,25,15,0.8195013321668589
HB_NORTH,1,25,16,0.8114420540554871
HB_NORTH,1,25,17,0.8362561471878687
HB_NORTH,1,25,18,1.3337044842989887
HB_NORTH,1,25,19,1.5006163757108204
HB_NORTH,1,25,20,1.1515223817287683
HB_NORTH,1,25,21,1.0304211237921026
HB_NORTH,1,25,22,0.9489799976140295
HB_NORTH,1,25,23,0.8578889463289194
HB_NORTH,1,25,24,0.8216221948277462
HB_NORTH,1,26,1,0.7523043239298296
HB_NORTH,1,26,2,0.7237604404119401
HB_NORTH,1,26,3,0.7193274888049952
HB_NORTH,1,26,4,0.7410597637561157
HB_NORTH,1,26,5,0.7967419607701803
HB_NORTH,1,26,6,0.900646021606134
